year,pwsid,pwsname,eparegion,pwstype,populationservedcount,iswholesaler,primarysourcedummy,ownertypedummy,size_dummy,source_gw_sw,source_purchased,owner_dummy,married,single,divorced_widowed_separated,less_than_hs,hs_more,college_more,average_household_size,median_household_income,per_capita_income,median_year_structure_built,owner_occupied_housing_units,total_pop,median_age,population_over_15,population_over_18,population_over_25,pop_density,unemployment,housing_density
2015,FL1460202,"DESTIN WATER USERS, INC.",Region 4,Community water system,28802,N,0,4,1,0,0,1,0.490622237729626,0.292715282389076,0.216662479881298,0.0874106752591886,0.912589324740812,0.650391434989133,2.605,53490.893020572,27621.6109377805,1988.5,0.639564367563152,201227,35.3,0.811120956281333,0.777783956275069,0.675034661258399,216.3156,0.0880988244353365,102.407733635013
2014,FL1460182,"CRESTVIEW, CITY OF WATER DEPT.",Region 4,Community water system,32309,N,0,2,1,0,0,0,0.497910764338322,0.286898443300209,0.215190792361469,0.088234275165476,0.911765724834524,0.647056913848268,2.57,54271.9937768038,28119.9138392314,1988,0.641785925308207,197146,35.9,0.812216493819129,0.777588660742665,0.675029810013042,211.9286,0.0855909366590522,101.793380757457
2015,FL1460182,"CRESTVIEW, CITY OF WATER DEPT.",Region 4,Community water system,32309,N,0,2,1,0,0,0,0.490622237729626,0.292715282389076,0.216662479881298,0.0874106752591886,0.912589324740812,0.650391434989133,2.605,53490.893020572,27621.6109377805,1988.5,0.639564367563152,201227,35.3,0.811120956281333,0.777783956275069,0.675034661258399,216.3156,0.0880988244353365,102.407733635013
2013,FL1460775,OKALOOSA COUNTY BLUEWATER BAY-RAINTREE,Region 4,Community water system,19264,N,0,2,1,0,0,0,0.505199290947018,0.281081604211341,0.21371910484164,0.0890578750717635,0.910942124928237,0.643722392707403,2.535,55053.0945330356,28618.2167406822,1987.5,0.644007483053262,193065,36.5,0.813312031356925,0.77739336521026,0.675024958767686,207.5416,0.083083048882768,101.179027879901
2013,FL1460506,OKALOOSA CO.WTR.; SWR.SYSTEM,Region 4,Community water system,103688,N,0,2,1,0,0,0,0.505199290947018,0.281081604211341,0.21371910484164,0.0890578750717635,0.910942124928237,0.643722392707403,2.535,55053.0945330356,28618.2167406822,1987.5,0.644007483053262,193065,36.5,0.813312031356925,0.77739336521026,0.675024958767686,207.5416,0.083083048882768,101.179027879901
2014,FL1460506,OKALOOSA CO.WTR.; SWR.SYSTEM,Region 4,Community water system,103688,N,0,2,1,0,0,0,0.497910764338322,0.286898443300209,0.215190792361469,0.088234275165476,0.911765724834524,0.647056913848268,2.57,54271.9937768038,28119.9138392314,1988,0.641785925308207,197146,35.9,0.812216493819129,0.777588660742665,0.675029810013042,211.9286,0.0855909366590522,101.793380757457
2015,FL1460506,OKALOOSA CO.WTR.; SWR.SYSTEM,Region 4,Community water system,103688,N,0,2,1,0,0,0,0.490622237729626,0.292715282389076,0.216662479881298,0.0874106752591886,0.912589324740812,0.650391434989133,2.605,53490.893020572,27621.6109377805,1988.5,0.639564367563152,201227,35.3,0.811120956281333,0.777783956275069,0.675034661258399,216.3156,0.0880988244353365,102.407733635013
2014,FL1460775,OKALOOSA COUNTY BLUEWATER BAY-RAINTREE,Region 4,Community water system,19264,N,0,2,1,0,0,0,0.497910764338322,0.286898443300209,0.215190792361469,0.088234275165476,0.911765724834524,0.647056913848268,2.57,54271.9937768038,28119.9138392314,1988,0.641785925308207,197146,35.9,0.812216493819129,0.777588660742665,0.675029810013042,211.9286,0.0855909366590522,101.793380757457
2015,FL1460775,OKALOOSA COUNTY BLUEWATER BAY-RAINTREE,Region 4,Community water system,19264,N,0,2,1,0,0,0,0.490622237729626,0.292715282389076,0.216662479881298,0.0874106752591886,0.912589324740812,0.650391434989133,2.605,53490.893020572,27621.6109377805,1988.5,0.639564367563152,201227,35.3,0.811120956281333,0.777783956275069,0.675034661258399,216.3156,0.0880988244353365,102.407733635013
2013,FL1570064,BERRYDALE WATER SYSTEM,Region 4,Community water system,3066,N,0,2,0,0,0,0,0.53969208275783,0.258056011779227,0.202251905462942,0.0936734866191534,0.906326513380846,0.62547322033851,2.71,57854.4192462307,27490.4549663892,1993.5,0.718242695813846,161674,39.5,0.813730445892316,0.773798858366643,0.686364876612775,159.81945,0.0963744846910176,65.8483561191543
2014,FL1570064,BERRYDALE WATER SYSTEM,Region 4,Community water system,3066,N,0,2,0,0,0,0,0.53276738971273,0.26389032103273,0.20334228925454,0.0891281437217674,0.910871856278233,0.631450720112597,2.75,57440.757664028,27470.294200486,1994,0.703143954050629,165108,39.6,0.816793551036402,0.778133611576561,0.68974820620836,163.2141,0.0965081824680424,66.4587724658094
2015,FL1570064,BERRYDALE WATER SYSTEM,Region 4,Community water system,3066,N,0,2,0,0,0,0,0.525842696667629,0.269724630286232,0.204432673046139,0.0845828008243814,0.915417199175619,0.637428219886684,2.79,57027.0960818254,27450.1334345827,1994.5,0.688045212287412,168542,39.7,0.819856656180488,0.78246836478648,0.693131535803946,166.60875,0.0966418802450671,67.0691888124646
2013,FL1570232,EAST MILTON WATER SYSTEM,Region 4,Community water system,11295,N,0,5,1,0,0,1,0.53969208275783,0.258056011779227,0.202251905462942,0.0936734866191534,0.906326513380846,0.62547322033851,2.71,57854.4192462307,27490.4549663892,1993.5,0.718242695813846,161674,39.5,0.813730445892316,0.773798858366643,0.686364876612775,159.81945,0.0963744846910176,65.8483561191543
2013,FL1570146,"MILTON, CITY OF WATER SYSTEM",Region 4,Community water system,19600,N,0,2,1,0,0,0,0.53969208275783,0.258056011779227,0.202251905462942,0.0936734866191534,0.906326513380846,0.62547322033851,2.71,57854.4192462307,27490.4549663892,1993.5,0.718242695813846,161674,39.5,0.813730445892316,0.773798858366643,0.686364876612775,159.81945,0.0963744846910176,65.8483561191543
2014,FL1570146,"MILTON, CITY OF WATER SYSTEM",Region 4,Community water system,19600,N,0,2,1,0,0,0,0.53276738971273,0.26389032103273,0.20334228925454,0.0891281437217674,0.910871856278233,0.631450720112597,2.75,57440.757664028,27470.294200486,1994,0.703143954050629,165108,39.6,0.816793551036402,0.778133611576561,0.68974820620836,163.2141,0.0965081824680424,66.4587724658094
2015,FL1570146,"MILTON, CITY OF WATER SYSTEM",Region 4,Community water system,19600,N,0,2,1,0,0,0,0.525842696667629,0.269724630286232,0.204432673046139,0.0845828008243814,0.915417199175619,0.637428219886684,2.79,57027.0960818254,27450.1334345827,1994.5,0.688045212287412,168542,39.7,0.819856656180488,0.78246836478648,0.693131535803946,166.60875,0.0966418802450671,67.0691888124646
2014,FL1570232,EAST MILTON WATER SYSTEM,Region 4,Community water system,11295,N,0,5,1,0,0,1,0.53276738971273,0.26389032103273,0.20334228925454,0.0891281437217674,0.910871856278233,0.631450720112597,2.75,57440.757664028,27470.294200486,1994,0.703143954050629,165108,39.6,0.816793551036402,0.778133611576561,0.68974820620836,163.2141,0.0965081824680424,66.4587724658094
2015,FL1570232,EAST MILTON WATER SYSTEM,Region 4,Community water system,11295,N,0,5,1,0,0,1,0.525842696667629,0.269724630286232,0.204432673046139,0.0845828008243814,0.915417199175619,0.637428219886684,2.79,57027.0960818254,27450.1334345827,1994.5,0.688045212287412,168542,39.7,0.819856656180488,0.78246836478648,0.693131535803946,166.60875,0.0966418802450671,67.0691888124646
2013,FL1570593,SOUTH SANTA ROSA UTILITIES,Region 4,Community water system,11768,N,1,4,1,0,1,1,0.53969208275783,0.258056011779227,0.202251905462942,0.0936734866191534,0.906326513380846,0.62547322033851,2.71,57854.4192462307,27490.4549663892,1993.5,0.718242695813846,161674,39.5,0.813730445892316,0.773798858366643,0.686364876612775,159.81945,0.0963744846910176,65.8483561191543
2013,FL1570349,HOLLEY-NAVARRE WATER SYSTEM,Region 4,Community water system,51674,N,0,5,1,0,0,1,0.53969208275783,0.258056011779227,0.202251905462942,0.0936734866191534,0.906326513380846,0.62547322033851,2.71,57854.4192462307,27490.4549663892,1993.5,0.718242695813846,161674,39.5,0.813730445892316,0.773798858366643,0.686364876612775,159.81945,0.0963744846910176,65.8483561191543
2014,FL1570349,HOLLEY-NAVARRE WATER SYSTEM,Region 4,Community water system,51674,N,0,5,1,0,0,1,0.53276738971273,0.26389032103273,0.20334228925454,0.0891281437217674,0.910871856278233,0.631450720112597,2.75,57440.757664028,27470.294200486,1994,0.703143954050629,165108,39.6,0.816793551036402,0.778133611576561,0.68974820620836,163.2141,0.0965081824680424,66.4587724658094
2015,FL1570349,HOLLEY-NAVARRE WATER SYSTEM,Region 4,Community water system,51674,N,0,5,1,0,0,1,0.525842696667629,0.269724630286232,0.204432673046139,0.0845828008243814,0.915417199175619,0.637428219886684,2.79,57027.0960818254,27450.1334345827,1994.5,0.688045212287412,168542,39.7,0.819856656180488,0.78246836478648,0.693131535803946,166.60875,0.0966418802450671,67.0691888124646
2013,FL1570470,"MIDWAY WATER SYSTEM, INC.",Region 4,Community water system,15961,N,0,2,1,0,0,0,0.53969208275783,0.258056011779227,0.202251905462942,0.0936734866191534,0.906326513380846,0.62547322033851,2.71,57854.4192462307,27490.4549663892,1993.5,0.718242695813846,161674,39.5,0.813730445892316,0.773798858366643,0.686364876612775,159.81945,0.0963744846910176,65.8483561191543
2014,FL1570470,"MIDWAY WATER SYSTEM, INC.",Region 4,Community water system,15961,N,0,2,1,0,0,0,0.53276738971273,0.26389032103273,0.20334228925454,0.0891281437217674,0.910871856278233,0.631450720112597,2.75,57440.757664028,27470.294200486,1994,0.703143954050629,165108,39.6,0.816793551036402,0.778133611576561,0.68974820620836,163.2141,0.0965081824680424,66.4587724658094
2015,FL1570470,"MIDWAY WATER SYSTEM, INC.",Region 4,Community water system,15961,N,0,2,1,0,0,0,0.525842696667629,0.269724630286232,0.204432673046139,0.0845828008243814,0.915417199175619,0.637428219886684,2.79,57027.0960818254,27450.1334345827,1994.5,0.688045212287412,168542,39.7,0.819856656180488,0.78246836478648,0.693131535803946,166.60875,0.0966418802450671,67.0691888124646
2013,FL1570540,"POINT BAKER WATER SYSTEM, INC.",Region 4,Community water system,9105,N,0,4,0,0,0,1,0.53969208275783,0.258056011779227,0.202251905462942,0.0936734866191534,0.906326513380846,0.62547322033851,2.71,57854.4192462307,27490.4549663892,1993.5,0.718242695813846,161674,39.5,0.813730445892316,0.773798858366643,0.686364876612775,159.81945,0.0963744846910176,65.8483561191543
2014,FL1570540,"POINT BAKER WATER SYSTEM, INC.",Region 4,Community water system,9105,N,0,4,0,0,0,1,0.53276738971273,0.26389032103273,0.20334228925454,0.0891281437217674,0.910871856278233,0.631450720112597,2.75,57440.757664028,27470.294200486,1994,0.703143954050629,165108,39.6,0.816793551036402,0.778133611576561,0.68974820620836,163.2141,0.0965081824680424,66.4587724658094
2015,FL1570540,"POINT BAKER WATER SYSTEM, INC.",Region 4,Community water system,9105,N,0,4,0,0,0,1,0.525842696667629,0.269724630286232,0.204432673046139,0.0845828008243814,0.915417199175619,0.637428219886684,2.79,57027.0960818254,27450.1334345827,1994.5,0.688045212287412,168542,39.7,0.819856656180488,0.78246836478648,0.693131535803946,166.60875,0.0966418802450671,67.0691888124646
2015,FL1570593,SOUTH SANTA ROSA UTILITIES,Region 4,Community water system,11768,N,1,4,1,0,1,1,0.525842696667629,0.269724630286232,0.204432673046139,0.0845828008243814,0.915417199175619,0.637428219886684,2.79,57027.0960818254,27450.1334345827,1994.5,0.688045212287412,168542,39.7,0.819856656180488,0.78246836478648,0.693131535803946,166.60875,0.0966418802450671,67.0691888124646
2014,FL1570593,SOUTH SANTA ROSA UTILITIES,Region 4,Community water system,11768,N,1,4,1,0,1,1,0.53276738971273,0.26389032103273,0.20334228925454,0.0891281437217674,0.910871856278233,0.631450720112597,2.75,57440.757664028,27470.294200486,1994,0.703143954050629,165108,39.6,0.816793551036402,0.778133611576561,0.68974820620836,163.2141,0.0965081824680424,66.4587724658094
2013,FL1570671,"PACE WATER SYSTEM, INC.",Region 4,Community water system,37168,N,0,4,1,0,0,1,0.53969208275783,0.258056011779227,0.202251905462942,0.0936734866191534,0.906326513380846,0.62547322033851,2.71,57854.4192462307,27490.4549663892,1993.5,0.718242695813846,161674,39.5,0.813730445892316,0.773798858366643,0.686364876612775,159.81945,0.0963744846910176,65.8483561191543
2013,FL1660615,SOUTH WALTON UTILITY COMPANY,Region 4,Community water system,22295,N,0,4,1,0,0,1,0.508913754077338,0.245916686702903,0.245169559219758,0.150817617303893,0.849182382696107,0.569165263486033,2.5,42805.0753675819,24816.1986382564,1995.5,0.725359084089312,59210,43.9,0.832594806710456,0.801342254025288,0.731111783255834,57.063015,0.0826352037957558,45.011935019825
2014,FL1570671,"PACE WATER SYSTEM, INC.",Region 4,Community water system,37168,N,0,4,1,0,0,1,0.53276738971273,0.26389032103273,0.20334228925454,0.0891281437217674,0.910871856278233,0.631450720112597,2.75,57440.757664028,27470.294200486,1994,0.703143954050629,165108,39.6,0.816793551036402,0.778133611576561,0.68974820620836,163.2141,0.0965081824680424,66.4587724658094
2015,FL1570671,"PACE WATER SYSTEM, INC.",Region 4,Community water system,37168,N,0,4,1,0,0,1,0.525842696667629,0.269724630286232,0.204432673046139,0.0845828008243814,0.915417199175619,0.637428219886684,2.79,57027.0960818254,27450.1334345827,1994.5,0.688045212287412,168542,39.7,0.819856656180488,0.78246836478648,0.693131535803946,166.60875,0.0966418802450671,67.0691888124646
2013,FL1660196,"DEFUNIAK SPRINGS W/S, CITY OF",Region 4,Community water system,17094,N,0,2,1,0,0,0,0.508913754077338,0.245916686702903,0.245169559219758,0.150817617303893,0.849182382696107,0.569165263486033,2.5,42805.0753675819,24816.1986382564,1995.5,0.725359084089312,59210,43.9,0.832594806710456,0.801342254025288,0.731111783255834,57.063015,0.0826352037957558,45.011935019825
2014,FL1660196,"DEFUNIAK SPRINGS W/S, CITY OF",Region 4,Community water system,17094,N,0,2,1,0,0,0,0.499040839823631,0.252537405361867,0.248421754814501,0.149621149095401,0.850378850904599,0.572840032313615,2.54,41089.368277067,23747.709193585,1996,0.725300728475471,60599,44.5,0.833899943577776,0.803736029124235,0.735342329590825,58.40165,0.0827436251755529,45.5174163799363
2015,FL1660196,"DEFUNIAK SPRINGS W/S, CITY OF",Region 4,Community water system,17094,N,0,2,1,0,0,0,0.489167925569924,0.259158124020831,0.251673950409244,0.14842468088691,0.85157531911309,0.576514801141197,2.58,39373.6611865522,22679.2197489135,1996.5,0.725242372861629,61988,45.1,0.835205080445096,0.806129804223181,0.739572875925817,59.740285,0.08285204655535,46.0228977400477
2013,FL1660596,REGIONAL UTILITIES WATER SYSTEM,Region 4,Community water system,44903,N,0,4,1,0,0,1,0.508913754077338,0.245916686702903,0.245169559219758,0.150817617303893,0.849182382696107,0.569165263486033,2.5,42805.0753675819,24816.1986382564,1995.5,0.725359084089312,59210,43.9,0.832594806710456,0.801342254025288,0.731111783255834,57.063015,0.0826352037957558,45.011935019825
2014,FL1660596,REGIONAL UTILITIES WATER SYSTEM,Region 4,Community water system,44903,N,0,4,1,0,0,1,0.499040839823631,0.252537405361867,0.248421754814501,0.149621149095401,0.850378850904599,0.572840032313615,2.54,41089.368277067,23747.709193585,1996,0.725300728475471,60599,44.5,0.833899943577776,0.803736029124235,0.735342329590825,58.40165,0.0827436251755529,45.5174163799363
2015,FL1660596,REGIONAL UTILITIES WATER SYSTEM,Region 4,Community water system,44903,N,0,4,1,0,0,1,0.489167925569924,0.259158124020831,0.251673950409244,0.14842468088691,0.85157531911309,0.576514801141197,2.58,39373.6611865522,22679.2197489135,1996.5,0.725242372861629,61988,45.1,0.835205080445096,0.806129804223181,0.739572875925817,59.740285,0.08285204655535,46.0228977400477
2014,FL1660615,SOUTH WALTON UTILITY COMPANY,Region 4,Community water system,22295,N,0,4,1,0,0,1,0.499040839823631,0.252537405361867,0.248421754814501,0.149621149095401,0.850378850904599,0.572840032313615,2.54,41089.368277067,23747.709193585,1996,0.725300728475471,60599,44.5,0.833899943577776,0.803736029124235,0.735342329590825,58.40165,0.0827436251755529,45.5174163799363
2015,FL1660615,SOUTH WALTON UTILITY COMPANY,Region 4,Community water system,22295,N,0,4,1,0,0,1,0.489167925569924,0.259158124020831,0.251673950409244,0.14842468088691,0.85157531911309,0.576514801141197,2.58,39373.6611865522,22679.2197489135,1996.5,0.725242372861629,61988,45.1,0.835205080445096,0.806129804223181,0.739572875925817,59.740285,0.08285204655535,46.0228977400477
2013,FL2010946,GRU - MURPHREE WTP,Region 4,Community water system,181468,N,0,5,1,0,0,1,0.367928725769867,0.466283552419009,0.165927499562576,0.0763078576210624,0.923692142378937,0.704417778725545,2.515,41574.0860350819,24589.0359543862,1985.25,0.530669664478864,253970.5,30.7,0.848677274956819,0.820099636985351,0.592583601959682,290.2454,0.0899577303970164,129.813595309205
2013,FL2010017,ALACHUA WTP,Region 4,Community water system,8220,N,0,2,0,0,0,0,0.367928725769867,0.466283552419009,0.165927499562576,0.0763078576210624,0.923692142378937,0.704417778725545,2.515,41574.0860350819,24589.0359543862,1985.25,0.530669664478864,253970.5,30.7,0.848677274956819,0.820099636985351,0.592583601959682,290.2454,0.0899577303970164,129.813595309205
2014,FL2010017,ALACHUA WTP,Region 4,Community water system,8220,N,0,2,0,0,0,0,0.367069919703391,0.46625404551143,0.166955590288083,0.0708968592658165,0.929103140734183,0.707755060785251,2.58,41053.2656554233,24128.3737640036,1985.5,0.525936726421763,256182,30.9,0.84739486624791,0.819815494244854,0.593676929490248,292.7728,0.0945612808323226,130.127302401032
2015,FL2010017,ALACHUA WTP,Region 4,Community water system,8220,N,0,2,0,0,0,0,0.366211113636915,0.46622453860385,0.167983681013591,0.0654858609105706,0.934514139089429,0.711092342844957,2.645,40532.4452757646,23667.711573621,1985.75,0.521203788364663,258393.5,31.1,0.846112457539,0.819531351504356,0.594770257020814,295.3002,0.0991648312676288,130.441009492859
2013,FL2010201,HIGH SPRINGS WTP,Region 4,Community water system,3750,N,0,2,0,0,0,0,0.367928725769867,0.466283552419009,0.165927499562576,0.0763078576210624,0.923692142378937,0.704417778725545,2.515,41574.0860350819,24589.0359543862,1985.25,0.530669664478864,253970.5,30.7,0.848677274956819,0.820099636985351,0.592583601959682,290.2454,0.0899577303970164,129.813595309205
